273.091393;213.794563;59.296830
273.019114;213.787961;59.231154
272.952968;213.778799;59.174169
272.880969;213.772233;59.108737
272.815073;213.763103;59.051970
272.743354;213.756573;58.986780
272.677705;213.747475;58.930230
272.606263;213.740981;58.865281
272.540860;213.731915;58.808944
272.469692;213.725457;58.744236
272.404533;213.716423;58.688110
272.333639;213.709999;58.623640
272.268720;213.700997;58.567724
272.198099;213.694608;58.503491
272.133419;213.685637;58.447782
272.063067;213.679282;58.383785
271.998624;213.670344;58.328281
271.928541;213.664022;58.264518
271.864332;213.655115;58.209217
271.794515;213.648828;58.145688
271.730539;213.639952;58.090587
271.660987;213.633698;58.027289
271.597242;213.624854;57.972388
271.527953;213.618632;57.909320
271.464436;213.609819;57.854616
271.395408;213.603631;57.791777
271.332117;213.594849;57.737268
271.263349;213.588693;57.674656
271.200282;213.579942;57.620340
271.131772;213.573817;57.557954
271.068928;213.565098;57.503829
271.000673;213.559005;57.441668
270.938049;213.550317;57.387732
270.870049;213.544255;57.325794
270.807644;213.535598;57.272046
270.739897;213.529567;57.210329
270.677708;213.520941;57.156767
270.610211;213.514941;57.095271
270.548237;213.506346;57.041892
270.480990;213.500375;56.980615
270.419229;213.491811;56.927418
270.352229;213.485871;56.866358
270.290679;213.477338;56.813342
270.223925;213.471427;56.752499
270.162584;213.462924;56.699660
270.096075;213.457043;56.639032
270.034942;213.448571;56.586371
269.968675;213.442718;56.525956
269.907747;213.434277;56.473470
269.841721;213.428453;56.413268
269.780998;213.420043;56.360955
269.715211;213.414247;56.300964
269.654690;213.405868;56.248823
269.589142;213.400100;56.189042
269.528822;213.391751;56.137071
269.463509;213.386010;56.077499
269.403389;213.377692;56.025696
269.338311;213.371979;55.966332
269.278388;213.363691;55.914696
269.213543;213.358005;55.855539
269.153816;213.349748;55.804068
269.089204;213.344088;55.745116
269.029671;213.335862;55.693810
268.965289;213.330228;55.635061
268.905950;213.322032;55.583918
268.841796;213.316425;55.525372
268.782649;213.308259;55.474390
268.718723;213.302677;55.416046
268.659766;213.294542;55.365224
268.596066;213.288985;55.307080
268.537298;213.280881;55.256417
268.473822;213.275349;55.198473
268.415242;213.267275;55.147967
268.351990;213.261768;55.090222
268.293595;213.253724;55.039872
268.230565;213.248241;54.982324
268.172356;213.240228;54.932129
268.109547;213.234769;54.874778
268.051522;213.226786;54.824736
267.988932;213.221350;54.767581
267.931089;213.213398;54.717691
267.868717;213.207986;54.660731
267.811056;213.200063;54.610993
267.748901;213.194674;54.554226
267.691420;213.186782;54.504638
267.629481;213.181416;54.448065
267.572179;213.173554;54.398625
267.510454;213.168210;54.342244
267.453330;213.160378;54.292952
267.391819;213.155057;54.236762
267.334872;213.147254;54.187618
267.273573;213.141955;54.131618
267.216802;213.134183;54.082619
267.155714;213.128905;54.026809
267.099118;213.121163;53.977956
267.038240;213.115906;53.922334
266.981818;213.108194;53.873625
266.921149;213.102958;53.818191
266.864900;213.095275;53.769625
266.804438;213.090061;53.714378
266.748362;213.082408;53.665954
266.688107;213.077213;53.610894
266.632202;213.069590;53.562611
266.572152;213.064416;53.507736
266.516418;213.056823;53.459595
266.456573;213.051668;53.404905
266.401008;213.044104;53.356903
266.341367;213.038969;53.302397
266.285970;213.031435;53.254535
266.226531;213.026319;53.200212
266.171302;213.018814;53.152488
266.112066;213.013718;53.098348
266.057004;213.006242;53.050762
265.997968;213.001164;52.996804
265.943072;212.993718;52.949354
265.884236;212.988659;52.895577
265.829506;212.981242;52.848264
265.770869;212.976200;52.794668
265.716303;212.968812;52.747490
265.657863;212.963789;52.694074
265.603462;212.956430;52.647032
265.545219;212.951425;52.593795
265.490981;212.944094;52.546886
265.432934;212.939107;52.493828
265.378858;212.931805;52.447053
265.321007;212.926834;52.394172
265.267092;212.919562;52.347531
265.209436;212.914608;52.294828
265.155682;212.907364;52.248318
265.098218;212.902427;52.195792
265.044625;212.895211;52.149414
264.987354;212.890291;52.097064
264.933921;212.883103;52.050817
264.876841;212.878199;51.998642
